name,height,category,subcat1,subcat2,extras
ian richardson,175.0,celebrity,actor,stage,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ian richardson,175.0,celebrity,actor,stage,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ian somerhalder,165.0,celebrity,actor,tv,"{'net_worth': 12000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1978-12-08', 'age': 44.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ian tracey,167.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ian whyte,216.0,celebrity,composer,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ian whyte,216.0,celebrity,actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ian wright,175.0,celebrity,soccer,,"{'net_worth': 20000000.0, 'gender': 'male', 'nationality': 'gb', 'birthday': '1963-11-03', 'age': 59.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ian wright,175.0,celebrity,soccer,,"{'net_worth': 20000000.0, 'gender': 'male', 'nationality': 'gb', 'birthday': '1963-11-03', 'age': 59.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ian ziering,180.0,celebrity,actor,tv,"{'net_worth': 8000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1964-03-30', 'age': 59.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ice cube,173.0,celebrity,rapper,,"{'net_worth': 160000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1969-06-15', 'age': 54.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ice spice,166.0,celebrity,rapper,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2000-01-01', 'deathDate': None}"
ida lupino,163.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1918-02-04', 'deathDate': '1995-08-03'}"
idina menzel,163.0,celebrity,actress,stage,"{'net_worth': 16000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1971-05-30', 'age': 52.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
idris elba,189.0,celebrity,actor,tv,"{'net_worth': 30000000.0, 'gender': 'male', 'nationality': 'gb', 'birthday': '1972-09-06', 'age': 50.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iggy azalea,177.0,celebrity,rapper,,"{'net_worth': 6000000.0, 'gender': 'female', 'nationality': 'au', 'birthday': '1990-06-07', 'age': 33.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iggy pop,169.0,celebrity,singer,punk,"{'net_worth': 20000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1947-04-21', 'age': 76.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ignacio serricchio,176.0,celebrity,actor,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1982-04-19', 'deathDate': None}"
ike barinholtz,189.0,celebrity,actor,tv,"{'net_worth': 1500000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1977-02-18', 'age': 46.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iker casillas,185.0,celebrity,soccer,,"{'net_worth': 40000000.0, 'gender': 'male', 'nationality': 'es', 'birthday': '1981-05-20', 'age': 42.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iko uwais,165.0,celebrity,actor,movie,"{'net_worth': 4000000.0, 'gender': 'male', 'nationality': 'id', 'birthday': '1983-02-12', 'age': 40.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ilana glazer,155.0,celebrity,actress,tv,"{'net_worth': 6000000.0, 'gender': 'female', 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ilana glazer,155.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1987-04-12', 'deathDate': None}"
ileana d'cruz,165.0,celebrity,actress,movie,"{'net_worth': 14000000.0, 'gender': 'female', 'nationality': 'in', 'birthday': '1987-11-01', 'age': 35.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ilfenesh hadera,180.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
iliza shlesinger,165.0,celebrity,comedian,,"{'net_worth': 7000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1983-02-22', 'age': 40.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
illeana douglas,171.0,celebrity,actress,movie,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1965-07-25', 'age': 57.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iman,174.0,celebrity,producer,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
iman vellani,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2002-09-03', 'deathDate': None}"
iman vellani,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2002-09-03', 'deathDate': None}"
imani hakim,152.0,celebrity,actress,tv,"{'net_worth': 500000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1993-08-12', 'age': 29.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
imelda may,160.0,celebrity,singer,rock,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
imelda staunton,165.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1956-01-09', 'deathDate': None}"
imelda staunton,165.0,celebrity,actress,movie,"{'net_worth': 10000000.0, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
imogen bailey,155.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
imogen boorman,164.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1971-05-13', 'deathDate': None}"
imogen hassall,166.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1942-08-25', 'deathDate': '1980-11-16'}"
imogen heap,183.0,celebrity,singer,pop,"{'net_worth': 10000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1977-12-09', 'age': 45.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
imogen poots,166.0,celebrity,actress,tv,"{'net_worth': 2000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1989-06-03', 'age': 34.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
imogen stubbs,157.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1961-02-20', 'deathDate': None}"
imogen thomas,168.0,celebrity,model,,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'gb', 'birthday': '1982-11-29', 'age': 40.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
imogen waterhouse,166.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1994-06-09', 'deathDate': None}"
imogene coca,160.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1908-11-18', 'deathDate': '2001-06-02'}"
imran khan,183.0,celebrity,politician,,"{'net_worth': 50000000.0, 'gender': 'male', 'nationality': 'pk', 'birthday': '1952-11-25', 'age': 70.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
inaamulhaq,168.0,celebrity,Actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1979-11-14', 'deathDate': None}"
inanna sarkis,165.0,celebrity,star,youtube,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
inbar lavi,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-10-27', 'deathDate': None}"
inde navarrette,151.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2001-03-03', 'deathDate': None}"
inderpal singh,191.0,celebrity,Writer,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
india amarteifio,168.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
india de beaufort,160.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
india eisley,161.0,celebrity,actress,tv,"{'net_worth': 2000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1993-10-29', 'age': 29.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
indiana evans,164.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1990-07-27', 'deathDate': None}"
indiana massara,170.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
indigo,164.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
indila,157.0,celebrity,singer,r&b,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1984-06-26', 'deathDate': None}"
indira varma,171.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1973-09-27', 'deathDate': None}"
indrajith sukumaran,172.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1979-12-17', 'deathDate': None}"
indya moore,171.0,celebrity,actor,tv,"{'net_worth': 3000000.0, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
indya moore,171.0,celebrity,actor,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1995-01-17', 'deathDate': None}"
ines sainz,157.0,celebrity,journalist,,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'mx', 'birthday': '1978-03-18', 'age': 45.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
inga cadranel,166.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1978-04-30', 'deathDate': None}"
inga swenson,176.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1932-12-29', 'deathDate': None}"
inger stevens,157.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1934-10-18', 'deathDate': '1970-04-30'}"
ingrid bergman,175.0,celebrity,actress,movie,"{'net_worth': 20000000.0, 'gender': 'female', 'nationality': 'se', 'birthday': '1915-08-29', 'age': 67.0, 'is_alive': 0.0, 'death': '1982-08-29', 'birthDate': None, 'deathDate': None}"
ingrid bergman,175.0,celebrity,actress,movie,"{'net_worth': 20000000.0, 'gender': 'female', 'nationality': 'se', 'birthday': '1915-08-29', 'age': 67.0, 'is_alive': 0.0, 'death': '1982-08-29', 'birthDate': None, 'deathDate': None}"
ingrid bisu,168.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1987-09-15', 'deathDate': None}"
ingrid michaelson,165.0,celebrity,singer,pop,"{'net_worth': 2000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1979-12-08', 'age': 43.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ingrid michaelson,165.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1979-12-08', 'deathDate': None}"
ingrid nilsen,163.0,celebrity,star,youtube,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ingrid oliver,171.0,celebrity,comedian,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
ingrid pitt,179.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1937-11-21', 'deathDate': '2010-11-23'}"
ingrid torrance,169.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1969-12-29', 'deathDate': None}"
inna,160.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-07-03', 'deathDate': None}"
inna,160.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-07-03', 'deathDate': None}"
inna,160.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-07-03', 'deathDate': None}"
inna,160.0,celebrity,singer,pop,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-07-03', 'deathDate': None}"
inés sainz,170.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1978-09-20', 'deathDate': None}"
ioan gruffudd,182.0,celebrity,actor,movie,"{'net_worth': 5000000.0, 'gender': 'male', 'nationality': 'gb', 'birthday': '1973-10-06', 'age': 49.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ion overman,164.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1976-11-09', 'deathDate': None}"
ione skye,165.0,celebrity,actress,movie,"{'net_worth': 2000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1970-09-04', 'age': 52.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iqbal theba,174.0,celebrity,actor,tv,"{'net_worth': 100000.0, 'gender': 'male', 'nationality': 'pk', 'birthday': '1963-12-20', 'age': 59.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
iqbal theba,174.0,celebrity,actor,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1963-12-20', 'deathDate': None}"
ireland baldwin,183.0,celebrity,model,,"{'net_worth': 1000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1995-10-23', 'age': 27.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
irene cara,160.0,celebrity,actress,movie,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1959-03-18', 'age': 64.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
irene dunne,164.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1898-12-20', 'deathDate': '1990-09-04'}"
irina shayk,175.0,celebrity,model,,"{'net_worth': 25000000.0, 'gender': 'female', 'nationality': 'ru', 'birthday': '1986-01-06', 'age': 37.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
irish mccalla,177.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1928-12-25', 'deathDate': '2002-02-01'}"
irma p. hall,152.0,celebrity,actress,movie,"{'net_worth': 500000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1935-06-03', 'age': 88.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
irone singleton,178.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
irrfan khan,180.0,celebrity,actor,movie,"{'net_worth': 50000000.0, 'gender': 'male', 'nationality': 'in', 'birthday': '1967-01-07', 'age': 53.0, 'is_alive': 0.0, 'death': '2020-04-29', 'birthDate': None, 'deathDate': None}"
irwin keyes,180.0,celebrity,actor,,"{'net_worth': 300000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1952-03-16', 'age': 71.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
irwin keyes,180.0,celebrity,actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1952-03-16', 'deathDate': '2015-07-08'}"
isa briones,165.0,celebrity,actress,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1999-01-17', 'deathDate': None}"
isaac hayes,182.0,celebrity,singer,soul,"{'net_worth': 12000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1942-08-20', 'age': 65.0, 'is_alive': 0.0, 'death': '2008-08-10', 'birthDate': None, 'deathDate': None}"
isaac hempstead wright,182.0,celebrity,actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1999-04-09', 'deathDate': None}"
isabel durant,159.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1991-12-21', 'deathDate': None}"
isabel hodgins,170.0,celebrity,actress,soap,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1993-11-23', 'deathDate': None}"
isabel lucas,168.0,celebrity,actress,movie,"{'net_worth': 5000000.0, 'gender': 'female', 'nationality': 'au', 'birthday': '1985-01-29', 'age': 38.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isabel may,174.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2000-11-21', 'deathDate': None}"
isabela merced,152.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2001-07-10', 'deathDate': None}"
isabeli fontana,175.0,celebrity,model,,"{'net_worth': 8000000.0, 'gender': 'female', 'nationality': 'br', 'birthday': '1983-07-04', 'age': 40.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isabella ferreira,165.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
isabella rossellini,171.0,celebrity,actress,movie,"{'net_worth': 65000000.0, 'gender': 'female', 'nationality': 'it', 'birthday': '1952-06-18', 'age': 71.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isabelle adjani,165.0,celebrity,actress,movie,"{'net_worth': 40000000.0, 'gender': 'female', 'nationality': 'fr', 'birthday': '1955-06-27', 'age': 68.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isabelle cornish,173.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1994-07-22', 'deathDate': None}"
isabelle fuhrman,160.0,celebrity,actress,movie,"{'net_worth': 500000.0, 'gender': 'female', 'nationality': 'us', 'birthday': '1997-02-25', 'age': 26.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isabelle huppert,160.0,celebrity,actress,movie,"{'net_worth': 40000000.0, 'gender': 'female', 'nationality': 'fr', 'birthday': '1953-03-16', 'age': 70.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isaiah mustafa,191.0,celebrity,actor,tv,"{'net_worth': 5000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1974-02-11', 'age': 49.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isaiah thomas,173.0,celebrity,basketball,,"{'net_worth': 16000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1989-02-07', 'age': 34.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isaiah washington,185.0,celebrity,actor,tv,"{'net_worth': 500000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1963-08-03', 'age': 59.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isha koppikar,170.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1976-09-19', 'deathDate': None}"
isha talwar,156.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1987-12-22', 'deathDate': None}"
ishaan khattar,173.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1995-11-01', 'deathDate': None}"
ishita dutta,157.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1990-08-26', 'deathDate': None}"
ishowspeed,175.0,celebrity,star,youtube,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
isiah thomas,183.0,celebrity,basketball,,"{'net_worth': 100000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1961-04-30', 'age': 62.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
isidora goreshter,165.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
isis hainsworth,163.0,celebrity,actress,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
iskra lawrence,173.0,celebrity,model,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1990-09-11', 'deathDate': None}"
isla fisher,157.0,celebrity,actress,movie,"{'net_worth': 160000000.0, 'gender': 'female', 'nationality': 'au', 'birthday': '1976-02-03', 'age': 47.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ismael cruz cordova,177.0,celebrity,actor,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1987-04-07', 'deathDate': None}"
isobel steele,199.0,celebrity,actress,soap,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '2000-12-28', 'deathDate': None}"
israel adesanya,190.0,celebrity,mma,,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1989-07-22', 'deathDate': None}"
issa rae,170.0,celebrity,actress,tv,"{'net_worth': 4000000.0, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': None, 'deathDate': None}"
issa rae,170.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1985-01-12', 'deathDate': None}"
italia ricci,167.0,celebrity,actress,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1986-10-29', 'deathDate': None}"
italia ricci,167.0,celebrity,actress,tv,"{'net_worth': 4000000.0, 'gender': 'female', 'nationality': 'ca', 'birthday': '1986-10-29', 'age': 36.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ivan kaye,193.0,celebrity,actor,movie,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1961-07-01', 'deathDate': None}"
ivan rakitic,182.0,celebrity,soccer,,"{'net_worth': 30000000.0, 'gender': 'male', 'nationality': 'hr', 'birthday': '1988-03-10', 'age': 35.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ivan rodriguez,175.0,celebrity,baseball player,,"{'net_worth': 65000000.0, 'gender': 'male', 'nationality': 'us', 'birthday': '1971-11-30', 'age': 51.0, 'is_alive': 1.0, 'death': None, 'birthDate': None, 'deathDate': None}"
ivan sergei,192.0,celebrity,actor,tv,"{'net_worth': None, 'gender': None, 'nationality': None, 'birthday': None, 'age': None, 'is_alive': None, 'death': None, 'birthDate': '1971-05-07', 'deathDate': None}"
