name,height,category,subcat1,subcat2,extras
Noriko Fukuda,164.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Frederica Miyamoto,164.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chitose Kurosaki,164.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Makoto Kikuchi,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shouta Mitarai,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Matsuri Tokugawa,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shuuko Shiomi,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Takumi Mukai,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chiyuki Kuwayama,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kaho Komiya,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Fuyuko Mayuzumi,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Makio Uzuki,163.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ryo Akizuki,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mika Jougasaki,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Fumika Sagisawa,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chihaya Kisaragi,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shizuka Mogami,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Fuka Toyokawa,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mei Izumi,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kanade Hayami,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hayato Akiyama,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ryo Akizuki,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Cosmo Kamizuru,162.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Miki Hoshii,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Airi Totoki,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mio Honda,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yuki Himekawa,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shiho Kitazawa,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shiki Ichinose,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mamimi Tanaka,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kyosuke Aoi,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yusuke Aoi,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hasumi Nagatomi,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chizuru Matsuo,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Luca Ikaruga,161.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Elena Shimabara,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mizuki Makabe,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ryo Matsunaga,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yukino Aihara,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Misaki Etou,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tsumugi Shiraishi,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kiriko Yukoku,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Juri Saijo,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Toru Asakura,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Daigo Kabuto,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Saki Mizushima,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Fuka Asano,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Megumi Ijuin,160.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kotori Otonashi,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Uzuki Shimamura,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mizuki Kawashima,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Makoto Kikuchi,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nao Yokoyama,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Karen Shinomiya,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Megumi Tokoro,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Natsuki Kimura,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Amana Osaki,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tenka Osaki,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Madoka Higuchi,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Letora,159.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Haruka Amami,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yukiho Hagiwara,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Haruka Amami,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Minako Satake,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ayumu Maihama,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tsubasa Ibuki,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Helen,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shika,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yuika Mitsumine,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yumi Aiba,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Jun Fuyumi,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Seika Suzumiya,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kiyora Yanagi,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mahiro Kitagawa,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Manaka Tomori,158.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yuuko Hori,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Julia,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kotoha Tanaka,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Izumi Ohishi,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Meguru Hachimiya,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chiyo Shirayuki,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kohaku Okuzora,157.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Iori Minase,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yumeko Sakurai,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ranko Kanzaki,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ritsuko Akizuki,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mirai Kasuga,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Sayoko Takayama,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tomoka Tenkubashi,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Emily Stewart,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Miya Miyao,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ako Tsuchiya,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Haruna Kamijo,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kotoka Saionji,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Saya Matsubara,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Arisa Mochida,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Aya,156.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Karen Houjou,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Miho Kohinata,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Aiko Takamori,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kana Yabuki,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Umi Kousaka,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yui Ohtsuki,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yukari Mizumoto,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Karin Domyoji,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Natalia,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mano Sakuragi,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Rinze Morino,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hiromi Seki,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kanna Ariura,155.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yayoi Takatsuki,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nao Kamiya,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yukiho Hagiwara,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Arisa Matsuda,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Subaru Nagayoshi,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yuriko Nanao,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Roco Handa,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Rina Fujimoto,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Asuka Ninomiya,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kyoko Igarashi,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hiori Kazano,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Erika Akanishi,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chihiro Senkawa,154.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kanako Mimura,153.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chieri Ogata,153.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mayu Sakuma,153.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Iori Minase,153.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Asahi Serizawa,153.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kana Imai,153.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hibiki Ganaha,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Eri Mizutani,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Miku Maekawa,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Riina Tada,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Anna Mochizuki,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Sanae Katagiri,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Fueifuei Yao,152.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hayate Hisakawa,151.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yoshino Yorita,151.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Atsumi Munakata,151.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Akane Nonohara,150.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Layla,150.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Akari Tsujino,150.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nagi Hisakawa,150.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hijiri Mochizuki,150.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Riffa,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ai Hidaka,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Rika Jougasaki,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mami Futami,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ami Futami,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yuka Nakano,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Sana Miyoshi,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chiyoko Sonoda,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Riamu Yumemi,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nono Morikubo,149.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mami Futami,148.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Ami Futami,148.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Sae Kobayakawa,148.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Akane Hino,148.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Reina Koseki,148.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Koito Fukumaru,148.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tamaki Ogami,147.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Noriko Shiina,147.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mirei Hayasaka,147.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nana Abe,146.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Hinata Kinoshita,146.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Serika Hakozaki,146.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tomoe Murakami,146.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Momoka Sakurai,145.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yayoi Takatsuki,145.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Sakura Muramatsu,145.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Tamami Wakiyama,145.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kurumi Ohnuma,145.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Azuki Momoi,145.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Konomi Baba,143.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nao Okamura,143.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Syoko Hoshi,142.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Sachiko Koshimizu,142.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Koume Shirasaka,142.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Iku Nakatani,142.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Arisu Tachibana,141.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Miria Akagi,140.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Momoko Suou,140.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Haru Yuuki,140.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Koharu Koga,140.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Anzu Futaba,139.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Shiro Tachibana,139.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Chie Sasaki,139.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Yukimi Sajo,137.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kaoru Ryuzaki,132.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Mai Fukuyama,132.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Kozue Yusa,130.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
Nina Ichihara,128.0,fictional,anime,The Idolmaster (Series),"{'Birthday': nan, 'Age':nan, 'Gender': nan, 'Blood Type': nan}"
