name,height,category,subcat1,subcat2,extras
Yousuke Hirata,174.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': 'Sep 1', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Manabu Horikita,178.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': 'Apr 24', 'Age': '18-19', 'Gender': 'Male', 'Blood Type': nan}"
Arisu Sakayanagi,150.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': 'Mar 12', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Miyabi Nagumo,178.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Ryuuji Kanzaki,174.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': 'Dec 5', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Ken Sudou,183.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': 'Oct 5', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Kouhei Katsuragi,180.0,fictional,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,anime,"{'Birthday': 'Aug 29', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Mei Hatsume,157.0,fictional,Boku no Hero Academia 2,anime,"{'Birthday': 'Apr 18', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'O'}"
Mashirao Ojiro,169.0,fictional,Boku no Hero Academia 2,anime,"{'Birthday': 'May 28', 'Age': '15-16', 'Gender': 'Male', 'Blood Type': 'O'}"
Sen Kaibara,172.0,fictional,Boku no Hero Academia 2,anime,"{'Birthday': 'Jun 12', 'Age': '15', 'Gender': 'Male', 'Blood Type': nan}"
Kousei Tsuburaba,170.0,fictional,Boku no Hero Academia 2,anime,"{'Birthday': 'May 19', 'Age': '15', 'Gender': 'Male', 'Blood Type': nan}"
Hiryu Rin,170.0,fictional,Boku no Hero Academia 2,anime,"{'Birthday': 'Jul 14', 'Age': '15-16', 'Gender': 'Male', 'Blood Type': 'A'}"
Togaru Kamakiri,158.0,fictional,Boku no Hero Academia 2,anime,"{'Birthday': 'Jan 7', 'Age': '15', 'Gender': 'Male', 'Blood Type': 'A'}"
Tadakuni,170.0,fictional,Danshi Koukousei no Nichijou,anime,"{'Birthday': nan, 'Age': '15-16', 'Gender': 'Male', 'Blood Type': nan}"
Hidenori Tabata,175.0,fictional,Danshi Koukousei no Nichijou,anime,"{'Birthday': nan, 'Age': '15-16', 'Gender': nan, 'Blood Type': nan}"
Yoshitake Tanaka,172.0,fictional,Danshi Koukousei no Nichijou,anime,"{'Birthday': nan, 'Age': '15-16', 'Gender': nan, 'Blood Type': nan}"
Mahiru Inami,166.0,fictional,Working Lord of the Takanashi,anime,"{'Birthday': 'Apr 1', 'Age': '17', 'Gender': 'Female', 'Blood Type': nan}"
Izumi Takanashi,173.0,fictional,Working Lord of the Takanashi,anime,"{'Birthday': 'Jul 26', 'Age': '28', 'Gender': 'Female', 'Blood Type': nan}"
Kozue Takanashi,174.0,fictional,Working Lord of the Takanashi,anime,"{'Birthday': 'May 30', 'Age': '25', 'Gender': 'Female', 'Blood Type': nan}"
Nazuna Takanashi,170.0,fictional,Working Lord of the Takanashi,anime,"{'Birthday': 'Jul 26', 'Age': '12', 'Gender': 'Female', 'Blood Type': nan}"
Maya Matsumoto,167.0,fictional,Working Lord of the Takanashi,anime,"{'Birthday': 'May 5', 'Age': '18', 'Gender': 'Female', 'Blood Type': nan}"
Rena Ryuuguu,158.0,fictional,Higurashi no Naku Koro ni Kai,anime,"{'Birthday': 'Jul 28, 1969', 'Age': '13-15', 'Gender': 'Female', 'Blood Type': nan}"
Camie Utsushimi,161.0,fictional,Boku no Hero Academia 3,anime,"{'Birthday': 'Aug 15', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Inasa Yoarashi,190.0,fictional,Boku no Hero Academia 3,anime,"{'Birthday': 'Sep 26', 'Age': '16', 'Gender': 'Male', 'Blood Type': nan}"
Yona,162.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'Apr 7', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Hak Son,188.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'Aug 9', 'Age': '18', 'Gender': 'Male', 'Blood Type': nan}"
Yun,162.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'Sep 25', 'Age': '15', 'Gender': 'Male', 'Blood Type': nan}"
Ki-Ja,175.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'Apr 6', 'Age': '20', 'Gender': 'Male', 'Blood Type': nan}"
Shin-Ah,180.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'Jan 3', 'Age': '18', 'Gender': 'Male', 'Blood Type': nan}"
Jae-Ha,188.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'May 4', 'Age': '25', 'Gender': 'Male', 'Blood Type': nan}"
Zeno,166.0,fictional,Akatsuki no Yona OVA,anime,"{'Birthday': 'Aug 30', 'Age': '17', 'Gender': 'Male', 'Blood Type': nan}"
Tsukasa Yuzaki,154.0,fictional,Tonikaku Kawaii SNS,anime,"{'Birthday': 'Apr 3', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'O'}"
IRyS,166.0,fictional,Holo no Graffiti,anime,"{'Birthday': 'Mar 7', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Vash the Stampede,180.0,fictional,TRIGUN,anime,"{'Birthday': 'Jul 21, 2455', 'Age': nan, 'Gender': nan, 'Blood Type': nan}"
Matikane Fukukitaru,163.0,fictional,Uma Musume Pretty Derby  ROAD TO THE TOP,anime,"{'Birthday': 'May 22', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Smart Falcon,156.0,fictional,Uma Musume Pretty Derby  ROAD TO THE TOP,anime,"{'Birthday': 'Apr 4', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Fine Motion,158.0,fictional,Uma Musume Pretty Derby  ROAD TO THE TOP,anime,"{'Birthday': 'Jan 27', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Takemichi Hanagaki,165.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Jun 25, 1991', 'Age': '14 (past), 26 (present)', 'Gender': 'Male', 'Blood Type': 'A'}"
Manjirou Sano,162.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Aug 20, 1990', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Hinata Tachibana,153.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'May 21, 1991', 'Age': '14 (past), 26 (present)', 'Gender': 'Female', 'Blood Type': nan}"
Keisuke Baji,175.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Nov 3', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'AB'}"
Chifuyu Matsuno,168.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Dec 19, 1991', 'Age': '14 (past), 26 (future)', 'Gender': 'Male', 'Blood Type': 'O'}"
Takashi Mitsuya,170.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Jun 12, 1990', 'Age': '15-28', 'Gender': 'Male', 'Blood Type': 'A'}"
Naoto Tachibana,148.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Apr 12, 1992', 'Age': '13 (Past), 25 (Present)', 'Gender': 'Male', 'Blood Type': nan}"
Kazutora Hanemiya,174.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Sep 16, 1990', 'Age': '15 (2005) - 27 (2017)', 'Gender': 'Male', 'Blood Type': 'AB'}"
Nahoya Kawata,170.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'May 25, 1989', 'Age': '16 (past), 28 (present)', 'Gender': 'Male', 'Blood Type': nan}"
Emma Sano,150.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Nov 25, 1991', 'Age': '14', 'Gender': 'Female', 'Blood Type': 'B'}"
Ryouhei Hayashi,176.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Oct 15, 1990', 'Age': '27', 'Gender': 'Male', 'Blood Type': nan}"
Hakkai Shiba,183.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Sep 4, 1991', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Seishuu Inui,177.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Oct 18, 1989', 'Age': '16 (past), 28 (present)', 'Gender': 'Male', 'Blood Type': nan}"
Hajime Kokonoi,174.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Apr 1, 1989', 'Age': '16-28', 'Gender': 'Male', 'Blood Type': nan}"
Ran Haitani,183.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'May 26, 1987', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Rindou Haitani,172.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Oct 20, 1988', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'B'}"
Haruchiyo Sanzu,172.0,fictional,Tokyo Revengers,anime,"{'Birthday': 'Jul 3, 1990', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'AB'}"
Kaiman,216.0,fictional,Dorohedoro,anime,"{'Birthday': nan, 'Age': '25', 'Gender': 'Male', 'Blood Type': nan}"
Noi,209.0,fictional,Dorohedoro,anime,"{'Birthday': 'Aug 8', 'Age': '24', 'Gender': 'Female', 'Blood Type': nan}"
Mikado Ryugamine,165.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'Mar 21', 'Age': '16-19', 'Gender': 'Male', 'Blood Type': 'O'}"
Masaomi Kida,170.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'Jun 19', 'Age': '15-20', 'Gender': 'Male', 'Blood Type': 'A'}"
Anri Sonohara,152.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'Oct 31', 'Age': '15-18', 'Gender': 'Female', 'Blood Type': 'O'}"
Izaya Orihara,175.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'May 4', 'Age': '23-27', 'Gender': 'Male', 'Blood Type': 'O'}"
Shinra Kishitani,178.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'Apr 2', 'Age': '24', 'Gender': 'Male', 'Blood Type': 'AB'}"
Kyohei Kadota,183.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'Sep 15', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'B'}"
Saburou Togusa,166.0,fictional,Durararax2 Ketsu,anime,"{'Birthday': 'Jul 30', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'A'}"
Shinobu Morita,175.0,fictional,Hachimitsu to Clover II,anime,"{'Birthday': nan, 'Age': '24', 'Gender': 'Male', 'Blood Type': nan}"
Hagumi Hanamoto,142.0,fictional,Hachimitsu to Clover II,anime,"{'Birthday': nan, 'Age': '18', 'Gender': 'Female', 'Blood Type': nan}"
Yuuta Takemoto,170.0,fictional,Hachimitsu to Clover II,anime,"{'Birthday': nan, 'Age': '19', 'Gender': 'Male', 'Blood Type': nan}"
Ayumi Yamada,165.0,fictional,Hachimitsu to Clover II,anime,"{'Birthday': nan, 'Age': '21', 'Gender': 'Female', 'Blood Type': nan}"
Zeus,232.0,fictional,ONE PIECE FILM RED,anime,"{'Birthday': 'Jun 26', 'Age': nan, 'Gender': nan, 'Blood Type': nan}"
Tarou Kabakura,180.0,fictional,Wotaku ni Koi wa Muzukashii OVA,anime,"{'Birthday': 'Nov 9', 'Age': '28', 'Gender': 'Male', 'Blood Type': 'O'}"
Hanako Koyanagi,167.0,fictional,Wotaku ni Koi wa Muzukashii OVA,anime,"{'Birthday': 'Aug 28', 'Age': '27', 'Gender': 'Female', 'Blood Type': 'AB'}"
Naoya Nifuji,177.0,fictional,Wotaku ni Koi wa Muzukashii OVA,anime,"{'Birthday': 'Apr 21', 'Age': '19', 'Gender': 'Male', 'Blood Type': 'AB'}"
Hirotaka Nifuji,184.0,fictional,Wotaku ni Koi wa Muzukashii OVA,anime,"{'Birthday': 'Mar 20', 'Age': '26', 'Gender': 'Male', 'Blood Type': 'B'}"
Houtarou Oreki,172.0,fictional,Hyouka,anime,"{'Birthday': 'Apr 28, 1984', 'Age': '16-17', 'Gender': 'Male', 'Blood Type': nan}"
Eru Chitanda,160.0,fictional,Hyouka,anime,"{'Birthday': nan, 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Mayaka Ibara,148.0,fictional,Hyouka,anime,"{'Birthday': 'May 23', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Kazuto Kirigaya,172.0,fictional,Sword Art Online Progressive  Hoshinaki Yoru no Aria,anime,"{'Birthday': 'Oct 7, 2008', 'Age': '14-18', 'Gender': 'Male', 'Blood Type': nan}"
Asuna Yuuki,168.0,fictional,Sword Art Online Progressive  Hoshinaki Yoru no Aria,anime,"{'Birthday': 'Sep 30, 2007', 'Age': '15-19', 'Gender': 'Female', 'Blood Type': nan}"
Souma Yukihira,171.0,fictional,Shokugeki no Souma Ni no Sara,anime,"{'Birthday': 'Nov 6', 'Age': '15-25', 'Gender': 'Male', 'Blood Type': 'B'}"
Megumi Tadokoro,154.0,fictional,Shokugeki no Souma Ni no Sara,anime,"{'Birthday': 'Dec 19', 'Age': '15', 'Gender': 'Female', 'Blood Type': 'O'}"
Mirai Kuriyama,152.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Mar 31', 'Age': '14-15', 'Gender': 'Female', 'Blood Type': 'O'}"
Mitsuki Nase,165.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Nov 1', 'Age': '16-17', 'Gender': 'Female', 'Blood Type': 'AB'}"
Sakura Inami,159.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Apr 29', 'Age': '16-17', 'Gender': 'Female', 'Blood Type': 'A'}"
Izumi Nase,170.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Apr 7', 'Age': '18', 'Gender': 'Female', 'Blood Type': 'O-'}"
Ai Shindou,146.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Aug 25', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Ayaka Shindou,165.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'May 22', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Shizuku Ninomiya,168.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Jun 18', 'Age': '23', 'Gender': 'Female', 'Blood Type': 'A'}"
Yayoi Kanbara,160.0,fictional,Kyoukai no Kanata ILL BE HERE  Miraihen,anime,"{'Birthday': 'Mar 13', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Kasumi Toyama,156.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Jul 14', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Chiyu Tamade,140.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Dec 7', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Moca Aoba,158.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Sep 3', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Rinko Shirokane,157.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Oct 17', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Lisa Imai,158.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Aug 25', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Hagumi Kitazawa,152.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Jul 30', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Chisato Shirasagi,152.0,fictional,BanG Dream 3rd Season,anime,"{'Birthday': 'Apr 6', 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Tamako Kitashirakawa,156.0,fictional,Tamako Love Story,anime,"{'Birthday': 'Dec 31', 'Age': '15-17', 'Gender': 'Female', 'Blood Type': 'O'}"
Mochizou Ooji,175.0,fictional,Tamako Love Story,anime,"{'Birthday': 'Oct 10', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'B'}"
Midori Tokiwa,160.0,fictional,Tamako Love Story,anime,"{'Birthday': 'Aug 19', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Kanna Makino,153.0,fictional,Tamako Love Story,anime,"{'Birthday': 'Jun 7', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Legoshi,185.0,fictional,BEASTARS 2,anime,"{'Birthday': 'Apr 9', 'Age': '17-19', 'Gender': 'Male', 'Blood Type': 'O'}"
Shiira,160.0,fictional,BEASTARS 2,anime,"{'Birthday': 'Jun 21', 'Age': '18', 'Gender': 'Female', 'Blood Type': nan}"
Aries Spring,162.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Apr 20', 'Age': '17', 'Gender': nan, 'Blood Type': 'O'}"
Kanata Hoshijima,181.0,fictional,Kanata no Astra,anime,"{'Birthday': 'May 5', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'AB'}"
Quitterie Raffaeli,157.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Jun 1', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'A'}"
Zack Walker,185.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Jun 9', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'A'}"
Charce Lacroix,176.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Apr 28', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'O'}"
Ulgar Zweig,165.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Aug 30', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'B'}"
Funicia Raffaeli,136.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Oct 19', 'Age': '10', 'Gender': 'Female', 'Blood Type': 'A'}"
Yun-Hua Lu,179.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Aug 25', 'Age': '17', 'Gender': 'Female', 'Blood Type': 'B'}"
Luca Esposito,162.0,fictional,Kanata no Astra,anime,"{'Birthday': 'Aug 19', 'Age': '17', 'Gender': 'Non-binary', 'Blood Type': 'O'}"
Lily Aquaria,160.0,fictional,Black Clover,anime,"{'Birthday': 'Jul 2', 'Age': '26', 'Gender': 'Female', 'Blood Type': 'A'}"
Gueldre Poizot,194.0,fictional,Black Clover,anime,"{'Birthday': 'Dec 5', 'Age': '28', 'Gender': nan, 'Blood Type': 'B'}"
Heath Grice,187.0,fictional,Black Clover,anime,"{'Birthday': 'Nov 14', 'Age': '31', 'Gender': nan, 'Blood Type': 'A'}"
Revchi Salik,176.0,fictional,Black Clover,anime,"{'Birthday': 'Jan 16', 'Age': '32', 'Gender': nan, 'Blood Type': 'O'}"
Rebecca Scarlet,165.0,fictional,Black Clover,anime,"{'Birthday': 'Apr 18', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'A'}"
Marie Adlai,135.0,fictional,Black Clover,anime,"{'Birthday': 'Dec 21', 'Age': '10', 'Gender': 'Female', 'Blood Type': 'O'}"
Rades Spirito,174.0,fictional,Black Clover,anime,"{'Birthday': 'Oct 17', 'Age': '21', 'Gender': nan, 'Blood Type': 'A'}"
Valtos,178.0,fictional,Black Clover,anime,"{'Birthday': 'Dec 27', 'Age': '25', 'Gender': 'Male', 'Blood Type': 'A'}"
Lotus Whomalt,184.0,fictional,Black Clover,anime,"{'Birthday': 'Dec 1', 'Age': '36', 'Gender': nan, 'Blood Type': 'O'}"
Kirsch Vermillion,182.0,fictional,Black Clover,anime,"{'Birthday': 'Apr 24', 'Age': '20', 'Gender': 'Male', 'Blood Type': 'O'}"
Fanzell Kruger,178.0,fictional,Black Clover,anime,"{'Birthday': 'Oct 7', 'Age': '28', 'Gender': nan, 'Blood Type': 'O'}"
Dominante Code,167.0,fictional,Black Clover,anime,"{'Birthday': 'Sep 15', 'Age': '26', 'Gender': 'Female', 'Blood Type': 'O'}"
Mariella,157.0,fictional,Black Clover,anime,"{'Birthday': 'Oct 26', 'Age': '15', 'Gender': 'Female', 'Blood Type': 'A'}"
Augustus Kira Clover XIII,160.0,fictional,Black Clover,anime,"{'Birthday': 'Oct 22', 'Age': '35', 'Gender': 'Male', 'Blood Type': 'AB'}"
Kahono,157.0,fictional,Black Clover,anime,"{'Birthday': 'Nov 15', 'Age': '15', 'Gender': nan, 'Blood Type': 'A'}"
Ladros,180.0,fictional,Black Clover,anime,"{'Birthday': 'Jul 4', 'Age': '20', 'Gender': 'Male', 'Blood Type': 'O'}"
Theresa Rapual,162.0,fictional,Black Clover,anime,"{'Birthday': 'Mar 28', 'Age': '65', 'Gender': nan, 'Blood Type': 'O'}"
Makoto Yuuki,170.0,fictional,PERSONA 3 THE MOVIE 4 Winter of Rebirth,anime,"{'Birthday': '1992', 'Age': '16-17', 'Gender': 'Male', 'Blood Type': 'O'}"
Yukari Takeba,159.0,fictional,PERSONA 3 THE MOVIE 4 Winter of Rebirth,anime,"{'Birthday': 'Oct 19, 1992', 'Age': '16-17', 'Gender': 'Female', 'Blood Type': 'B'}"
Akihiko Sanada,175.0,fictional,PERSONA 3 THE MOVIE 4 Winter of Rebirth,anime,"{'Birthday': 'Sep 22, 1991', 'Age': '17-18', 'Gender': nan, 'Blood Type': 'A'}"
Mashiro Shiina,162.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': 'Jun 13', 'Age': '17', 'Gender': 'Female', 'Blood Type': nan}"
Misaki Kamiigusa,156.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': 'Jun 14', 'Age': '17', 'Gender': 'Female', 'Blood Type': nan}"
Nanami Aoyama,158.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': 'Sep 6', 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Sorata Kanda,168.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': nan, 'Age': '17-24', 'Gender': 'Male', 'Blood Type': nan}"
Jin Mitaka,178.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Ryuunosuke Akasaka,165.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Male', 'Blood Type': nan}"
Chihiro Sengoku,164.0,fictional,Sakurasou no Pet na Kanojo,anime,"{'Birthday': nan, 'Age': nan, 'Gender': 'Female', 'Blood Type': nan}"
Sawako Kuronuma,158.0,fictional,Kimi ni Todoke 2ND SEASON,anime,"{'Birthday': 'Dec 31', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': 'O'}"
Ayane Yano,161.0,fictional,Kimi ni Todoke 2ND SEASON,anime,"{'Birthday': 'Mar 3', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'AB'}"
Kazuichi Arai,193.0,fictional,Kimi ni Todoke 2ND SEASON,anime,"{'Birthday': 'Jul 25', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'B'}"
Mimori Unyuu,154.0,fictional,SKET DANCE,anime,"{'Birthday': 'May 20, 1992', 'Age': '17-18', 'Gender': 'Female', 'Blood Type': 'B'}"
Shinba Michiru,178.0,fictional,SKET DANCE,anime,"{'Birthday': 'Oct 6, 1991', 'Age': '18-19', 'Gender': 'Male', 'Blood Type': nan}"
Tetsuji Chuuma,175.0,fictional,SKET DANCE,anime,"{'Birthday': 'Oct 23', 'Age': '33', 'Gender': 'Male', 'Blood Type': 'B'}"
Ryousuke Kirishima,172.0,fictional,SKET DANCE,anime,"{'Birthday': 'Apr 9', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'B'}"
Kiyoshi Date,173.0,fictional,SKET DANCE,anime,"{'Birthday': 'May 30', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Kiri Katou,180.0,fictional,SKET DANCE,anime,"{'Birthday': 'Apr 8, 1993', 'Age': '16-17', 'Gender': 'Male', 'Blood Type': 'A'}"
Hani Usami,158.0,fictional,SKET DANCE,anime,"{'Birthday': 'Nov 25, 1993', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'AB'}"
Cocoa Hoto,154.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Apr 10', 'Age': '15-17', 'Gender': 'Female', 'Blood Type': 'B'}"
Chino Kafuu,144.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Dec 4', 'Age': '13', 'Gender': 'Female', 'Blood Type': 'AB'}"
Syaro Kirima,151.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Jul 15', 'Age': '15', 'Gender': 'Female', 'Blood Type': 'A'}"
Rize Tedeza,160.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Feb 14', 'Age': '15-16', 'Gender': 'Female', 'Blood Type': 'A'}"
Chiya Ujimatsu,157.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Sep 19', 'Age': '15', 'Gender': 'Female', 'Blood Type': 'O'}"
Megumi Natsu,145.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Nov 2', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Maya Jouga,140.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Aug 8', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Midori Aoyama,163.0,fictional,Gochuumon wa Usagi desu ka BLOOM,anime,"{'Birthday': 'Oct 27', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'B'}"
Shingo Kinjou,178.0,fictional,Yowamushi Pedal GRANDE ROAD,anime,"{'Birthday': 'Dec 1', 'Age': nan, 'Gender': 'Male', 'Blood Type': 'O'}"
Ran Mao,168.0,fictional,Kuroshitsuji Book of Murder,anime,"{'Birthday': nan, 'Age': '16', 'Gender': 'Female', 'Blood Type': nan}"
Kanon Shibuya,159.0,fictional,Love Live Superstar,anime,"{'Birthday': 'May 1', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'A'}"
Keke Tang,159.0,fictional,Love Live Superstar,anime,"{'Birthday': 'Jul 17', 'Age': nan, 'Gender': 'Female', 'Blood Type': 'O'}"
Ren Hazuki,163.0,fictional,Love Live Superstar,anime,"{'Birthday': 'Nov 24', 'Age': '16', 'Gender': 'Female', 'Blood Type': 'A'}"
Shinra Kusakabe,173.0,fictional,Enen no Shouboutai Ni no Shou,anime,"{'Birthday': 'Oct 29', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'AB'}"
Akitaru Oubi,189.0,fictional,Enen no Shouboutai Ni no Shou,anime,"{'Birthday': 'Mar 27', 'Age': '31', 'Gender': 'Male', 'Blood Type': 'B'}"
Maki Oze,167.0,fictional,Enen no Shouboutai Ni no Shou,anime,"{'Birthday': 'Sep 16', 'Age': '19', 'Gender': 'Female', 'Blood Type': 'O'}"
Takehisa Hinawa,180.0,fictional,Enen no Shouboutai Ni no Shou,anime,"{'Birthday': 'Sep 23', 'Age': '28', 'Gender': 'Male', 'Blood Type': 'O'}"
Arthur Boyle,174.0,fictional,Enen no Shouboutai Ni no Shou,anime,"{'Birthday': 'Jul 10', 'Age': '17', 'Gender': 'Male', 'Blood Type': 'A'}"
