name,gender,occupation,height,details
josh radnor,male,"{actor,film_director,screenwriter}",183.0,"{\"net_worth\": 30000000.0, \"birthday\": \"1974-07-29,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
josh ramsay,male,"{songwriter,singer,musician,record_producer,actor,recording_engineer}",188.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1985-06-11,age\": 38.0, \"is_alive\": 1.0, \"death\": None}"
joshua jackson,male,actor,188.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1978-06-11,age\": 45.0, \"is_alive\": 1.0, \"death\": None}"
josie davis,female,"{actor,screenwriter}",169.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1973-01-16,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
joshua malina,male,"{actor,screenwriter,television_producer}",175.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1966-01-17,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
josie bissett,female,"{actor,model,author}",170.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1970-10-05,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
josie maran,female,"{model,actor,entrepreneur}",170.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1978-05-08,age\": 45.0, \"is_alive\": 1.0, \"death\": None}"
joss stone,female,"{singer-songwriter,actor,musician}",178.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1987-04-11,age\": 36.0, \"is_alive\": 1.0, \"death\": None}"
joss whedon,male,"{screenwriter,television_director,television_producer,film_producer,film_director,cartoonist,novelist,actor,writer,comic_book_creator}",178.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1964-06-23,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
jourdan dunn,female,"{model,supermodel}",179.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1990-08-03,age\": 32.0, \"is_alive\": 1.0, \"death\": None}"
joy behar,female,"{comedian,actor,writer,presenter,talk_show_host,voice_actor}",167.0,"{\"net_worth\": 30000000.0, \"birthday\": \"1942-10-07,age\": 80.0, \"is_alive\": 1.0, \"death\": None}"
joy bryant,female,"{actor,model}",175.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1974-10-18,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
joyce giraud,female,"{actor,model}",175.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1975-04-04,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
joyce dewitt,female,actor,161.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1949-04-23,age\": 74.0, \"is_alive\": 1.0, \"death\": None}"
juanes,male,"{singer-songwriter,musician}",172.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1972-08-09,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
judd apatow,male,"{film_producer,film_director,screenwriter,television_producer,television_director,actor,voice_actor,comedian}",174.0,"{\"net_worth\": 150000000.0, \"birthday\": \"1967-12-06,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
judd hirsch,male,actor,183.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1935-03-15,age\": 88.0, \"is_alive\": 1.0, \"death\": None}"
judd nelson,male,"{actor,screenwriter,film_producer}",178.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1959-11-28,age\": 63.0, \"is_alive\": 1.0, \"death\": None}"
juan martin del potro,male,tennis_player,198.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1988-09-23,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
juan luis guerra,male,"{singer,composer,songwriter,musician,record_producer,guitarist,music_arranger,actor,pianist,singer-songwriter}",200.0,"{\"net_worth\": 45000000.0, \"birthday\": \"1957-06-07,age\": 66.0, \"is_alive\": 1.0, \"death\": None}"
judge reinhold,male,"{actor,voice_actor}",188.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1957-05-21,age\": 66.0, \"is_alive\": 1.0, \"death\": None}"
jude law,male,"{actor,film_producer}",182.0,"{\"net_worth\": 45000000.0, \"birthday\": \"1972-12-29,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
judi dench,female,"{actor,author,voice_actor,theatre_director,musician}",155.0,"{\"net_worth\": 45000000.0, \"birthday\": \"1934-12-09,age\": 88.0, \"is_alive\": 1.0, \"death\": None}"
judie aronson,female,actor,165.0,"{\"net_worth\": 800000.0, \"birthday\": \"1964-06-07,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
judith light,female,actor,170.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1949-02-09,age\": 74.0, \"is_alive\": 1.0, \"death\": None}"
judith hoag,female,actor,170.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1968-06-29,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
judy davis,female,actor,165.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1955-04-23,age\": 68.0, \"is_alive\": 1.0, \"death\": None}"
judy gold,female,"{comedian,actor,screenwriter,television_producer}",191.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1962-11-15,age\": 60.0, \"is_alive\": 1.0, \"death\": None}"
judy greer,female,"{actor,voice_actor,television_producer}",178.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1975-07-20,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
judy garland,female,"{singer,actor,vaudeville_performer}",151.0,"{\"net_worth\": 40000.0, \"birthday\": \"1922-06-10,age\": 47.0, \"is_alive\": 0.0, \"death\": \"1969-06-22"}"
judy landers,female,actor,163.0,"{\"net_worth\": 500000.0, \"birthday\": \"1958-10-07,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
judy reyes,female,"{film_producer,actor}",159.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1967-11-05,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
judy norton taylor,female,actor,165.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1958-01-29,age\": 65.0, \"is_alive\": 1.0, \"death\": None}"
juelz santana,male,"{singer,musician,record_producer,actor,rapper}",173.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1982-02-18,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
julia duffy,female,actor,152.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1951-06-27,age\": 72.0, \"is_alive\": 1.0, \"death\": None}"
julia child,female,"{tv_chef,chef,author,writer,cook,copywriter}",188.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1912-08-15,age\": 91.0, \"is_alive\": 0.0, \"death\": \"2004-08-13"}"
julia jones,female,actor,173.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1981-01-23,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
julia louis-dreyfus,female,"{comedian,actor,television_producer,voice_actor}",160.0,"{\"net_worth\": 250000000.0, \"birthday\": \"1961-01-13,age\": 62.0, \"is_alive\": 1.0, \"death\": None}"
julia ormond,female,actor,171.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1965-01-04,age\": 58.0, \"is_alive\": 1.0, \"death\": None}"
julia sawalha,female,"{actor,voice_actor}",160.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1968-09-09,age\": 54.0, \"is_alive\": 1.0, \"death\": None}"
julia roberts,female,"{film_producer,actor,voice_actor,television_producer}",175.0,"{\"net_worth\": 250000000.0, \"birthday\": \"1967-10-28,age\": 55.0, \"is_alive\": 1.0, \"death\": None}"
julia nickson-soul,female,actor,167.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1958-09-11,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
julian assange,male,"{journalist,spokesperson,programmer,editor,hacker,film_producer,television_producer,television_director,screenwriter}",188.0,"{\"net_worth\": 400000.0, \"birthday\": \"1971-07-03,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
julian casablancas,male,"{singer,songwriter,musician}",188.0,"{\"net_worth\": 13000000.0, \"birthday\": \"1978-08-23,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
julian clary,male,"{presenter,comedian,novelist,actor,screenwriter}",189.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1959-05-25,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
julia sweeney,female,"{comedian,actor,screenwriter,author,television_producer,accountant,voice_actor,film_director}",172.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1959-10-10,age\": 63.0, \"is_alive\": 1.0, \"death\": None}"
julia stiles,female,"{actor,television_director,screenwriter}",173.0,"{\"net_worth\": 12000000.0, \"birthday\": \"1981-03-28,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
julian glover,male,"{actor,voice_actor}",188.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1935-03-27,age\": 88.0, \"is_alive\": 1.0, \"death\": None}"
julian edelman,male,american_football_player,178.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1986-05-22,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
julian sands,male,"{actor,voice_actor}",180.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1958-01-04,age\": 65.0, \"is_alive\": 1.0, \"death\": None}"
julian mcmahon,male,"{model,actor}",188.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1968-07-27,age\": 54.0, \"is_alive\": 1.0, \"death\": None}"
julianna margulies,female,"{actor,television_producer}",168.0,"{\"net_worth\": 22000000.0, \"birthday\": \"1966-06-08,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
julianne moore,female,"{actor,author,film_producer,television_producer,theatrical_producer', \""children's_book_author""]}",160.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1960-12-03,age\": 62.0, \"is_alive\": 1.0, \"death\": None}"
julianne nicholson,female,"{actor,model}",175.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1971-07-01,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
julie andrews,female,"{singer,actor,author,theatre_director,dancer,voice_actor}",173.0,"{\"net_worth\": 30000000.0, \"birthday\": \"1935-10-01,age\": 87.0, \"is_alive\": 1.0, \"death\": None}"
julianne hough,female,"{singer,actor,dancer,songwriter}",160.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1988-07-20,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
julie benz,female,"{actor,figure_skater,presenter}",163.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1972-05-01,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
julie bowen,female,"{actor,voice_actor}",168.0,"{\"net_worth\": 18000000.0, \"birthday\": \"1970-03-03,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
julie delpy,female,"{screenwriter,actor,singer-songwriter,film_director,film_producer,film_score_composer,singer,film_editor}",169.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1969-12-21,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
julie bishop,female,"{politician,lawyer}",160.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1956-07-17,age\": 66.0, \"is_alive\": 1.0, \"death\": None}"
julie goodyear,female,actor,165.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1942-03-29,age\": 81.0, \"is_alive\": 1.0, \"death\": None}"
julie christie,female,"{actor,activist}",157.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1941-04-14,age\": 82.0, \"is_alive\": 1.0, \"death\": None}"
julie kavner,female,"{actor,comedian,voice_actor}",170.0,"{\"net_worth\": 85000000.0, \"birthday\": \"1950-09-07,age\": 72.0, \"is_alive\": 1.0, \"death\": None}"
julie newmar,female,"{actor,dancer,singer,businessperson,writer}",180.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1933-08-16,age\": 89.0, \"is_alive\": 1.0, \"death\": None}"
julie hagerty,female,"{model,actor}",170.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1955-06-15,age\": 68.0, \"is_alive\": 1.0, \"death\": None}"
julie walters,female,"{actor,novelist,comedian,voice_actor}",160.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1950-02-22,age\": 73.0, \"is_alive\": 1.0, \"death\": None}"
julie warner,female,actor,157.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1965-02-09,age\": 58.0, \"is_alive\": 1.0, \"death\": None}"
juliette lewis,female,"{singer,actor,musician,voice_actor}",168.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1973-06-21,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
julissa bermudez,female,"{model,actor,television_show_host}",168.0,"{\"net_worth\": 600000.0, \"birthday\": \"1983-09-28,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
julius erving,male,"{basketball_player,actor}",200.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1950-02-22,age\": 73.0, \"is_alive\": 1.0, \"death\": None}"
june allyson,female,"{actor,musician}",155.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1917-10-07,age\": 88.0, \"is_alive\": 0.0, \"death\": \"2006-07-08"}"
juliette binoche,female,"{actor,artist,author,dancer,poet,designer,visual_artist,voice_actor}",168.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1964-03-09,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
julio iglesias,male,"{singer,songwriter,singer-songwriter,composer}",185.0,"{\"net_worth\": 600000000.0, \"birthday\": \"1943-09-23,age\": 79.0, \"is_alive\": 1.0, \"death\": None}"
juno temple,female,actor,157.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1989-07-21,age\": 33.0, \"is_alive\": 1.0, \"death\": None}"
jurgen klopp,male,manager,193.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1967-06-16,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
jurnee smollett,female,actor,167.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1986-10-01,age\": 36.0, \"is_alive\": 1.0, \"death\": None}"
justin bartha,male,"{actor,film_producer}",173.0,"{\"net_worth\": 22000000.0, \"birthday\": \"1978-07-21,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
justin chambers,male,"{actor,model}",180.0,"{\"net_worth\": 18000000.0, \"birthday\": \"1970-07-11,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
justin chatwin,male,actor,185.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1982-10-31,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
jussie smollett,male,"{actor,photographer}",182.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1982-06-21,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
justin bieber,male,"{musician,singer-songwriter,actor,record_producer,dancer,singer}",175.0,"{\"net_worth\": 285000000.0, \"birthday\": \"1994-03-01,age\": 29.0, \"is_alive\": 1.0, \"death\": None}"
justin berfield,male,"{actor,writer,film_producer}",173.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1986-02-25,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
justin hawkins,male,"{singer,guitarist,keytarist,musician,singer-songwriter,actor}",182.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1975-03-17,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
justin hartley,male,"{actor,television_director,screenwriter}",190.0,"{\"net_worth\": 7000000.0, \"birthday\": \"1977-01-29,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
justin chon,male,"{actor,entrepreneur,film_director}",167.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1981-05-29,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
justin trudeau,male,"{politician,teacher,critic}",188.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1971-12-25,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
justin timberlake,male,"{actor,record_producer,musician,businessperson,dancer,singer,television_producer,singer-songwriter,film_producer,voice_actor}",182.0,"{\"net_worth\": 250000000.0, \"birthday\": \"1981-01-31,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
justin long,male,"{actor,voice_actor,film_producer}",174.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1978-06-02,age\": 45.0, \"is_alive\": 1.0, \"death\": None}"
justin theroux,male,"{actor,film_director,screenwriter,film_producer,voice_actor}",176.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1971-08-10,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
justina machado,female,actor,155.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1972-09-06,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
justine bateman,female,"{actor,writer,screenwriter,television_producer,student}",168.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1966-02-19,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
kadee strickland,female,actor,164.0,"{\"net_worth\": 500000.0, \"birthday\": \"1975-12-14,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
kadeem hardison,male,actor,181.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1965-07-24,age\": 57.0, \"is_alive\": 1.0, \"death\": None}"
kai greene,male,bodybuilder,173.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1975-07-12,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
kaitlin olson,female,actor,173.0,"{\"net_worth\": 50000000.0, \"birthday\": \"1975-08-18,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
kailyn lowry,female,actor,163.0,"{\"net_worth\": 25000.0, \"birthday\": None, \"age\": None, \"is_alive\": None, \"death\": None}"
kajol devgn,female,actor,160.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1974-08-05,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
kaka,male,football_player,186.0,"{\"net_worth\": 90000000.0, \"birthday\": \"1982-04-22,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
kal penn,male,"{actor,film_producer,civil_servant}",178.0,"{\"net_worth\": 15000000.0, \"birthday\": \"1977-04-23,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
kaley cuoco,female,"{actor,singer,voice_actor,model,presenter}",168.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1985-11-30,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
kamal haasan,male,"{screenwriter,actor,film_producer,voice_actor,film_director,singer,writer,songwriter,choreographer,playback_singer}",165.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1954-11-07,age\": 68.0, \"is_alive\": 1.0, \"death\": None}"
melina kanakaredes,female,actor,170.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1967-04-23,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
kandi burruss,female,"{singer,songwriter,record_producer,singer-songwriter,actor,television_producer,tv_personality}",171.0,"{\"net_worth\": 30000000.0, \"birthday\": \"1976-05-17,age\": 47.0, \"is_alive\": 1.0, \"death\": None}"
chelsea kane staub,female,"{actor,singer,voice_actor,dancer}",170.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1988-09-15,age\": 34.0, \"is_alive\": 1.0, \"death\": None}"
kane hodder,male,"{actor,stunt_performer,author,film_producer}",192.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1955-04-08,age\": 68.0, \"is_alive\": 1.0, \"death\": None}"
takanori gomi,male,,173.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1978-09-22,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
kanye west,male,"{record_producer,songwriter,singer,actor,film_producer,rapper,businessperson,screenwriter,fashion_designer,music_video_director}",173.0,"{\"net_worth\": 3200000000.0, \"birthday\": \"1977-06-08,age\": 46.0, \"is_alive\": 1.0, \"death\": None}"
kapil sharma,male,"{actor,stand-up_comedian,film_producer}",173.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1981-04-02,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
karan brar,male,actor,133.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1999-01-18,age\": 24.0, \"is_alive\": 1.0, \"death\": None}"
karan johar,male,"{film_director,actor,film_producer,screenwriter,costume_designer,presenter,writer}",175.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1972-05-25,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
karen allen,female,"{actor,fashion_designer,teacher,entrepreneur,singer,songwriter,musician,playwright,poet,screenwriter}",170.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1951-10-05,age\": 71.0, \"is_alive\": 1.0, \"death\": None}"
karen black,female,"{singer,actor,songwriter,screenwriter,film_producer,film_score_composer}",170.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1939-07-01,age\": 74.0, \"is_alive\": 0.0, \"death\": \"2013-08-08"}"
karen carpenter,female,"{singer,drummer,actor,musician}",163.0,"{\"net_worth\": None, \"birthday\": \"1950-03-02,age\": 32.0, \"is_alive\": 0.0, \"death\": \"1983-02-04"}"
kareena kapoor,female,"{actor,author,fashion_designer}",163.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1980-09-21,age\": 42.0, \"is_alive\": 1.0, \"death\": None}"
karen gillan,female,"{actor,model}",180.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1987-11-28,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
karen grassle,female,"{actor,writer}",167.0,"{\"net_worth\": 500000.0, \"birthday\": \"1942-02-25,age\": 81.0, \"is_alive\": 1.0, \"death\": None}"
karen mcdougal,female,"{nude_glamour_model,actor}",173.0,"{\"net_worth\": 1000000.0, \"birthday\": \"1971-03-23,age\": 52.0, \"is_alive\": 1.0, \"death\": None}"
kari matchett,female,actor,168.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1970-03-25,age\": 53.0, \"is_alive\": 1.0, \"death\": None}"
kari byron,female,"{artist,visual_artist}",172.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1974-12-18,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
karina smirnoff,female,"{ballroom_dancer,actor}",165.0,"{\"net_worth\": 6000000.0, \"birthday\": \"1978-01-02,age\": 45.0, \"is_alive\": 1.0, \"death\": None}"
kari wuhrer,female,"{actor,singer,musician,vj,film_producer,model}",165.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1967-04-28,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
karim benzema,male,football_player,187.0,"{\"net_worth\": 70000000.0, \"birthday\": \"1987-12-19,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
karina lombard,female,"{model,actor,singer}",173.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1969-01-21,age\": 54.0, \"is_alive\": 1.0, \"death\": None}"
karl malone,male,"{wrestler,basketball_player,actor}",206.0,"{\"net_worth\": 75000000.0, \"birthday\": \"1963-07-24,age\": 59.0, \"is_alive\": 1.0, \"death\": None}"
karl malden,male,actor,185.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1912-03-22,age\": 97.0, \"is_alive\": 0.0, \"death\": \"2009-07-01"}"
karl pilkington,male,"{radio_producer,author,actor,presenter,disc_jockey,voice_actor,television_producer,screenwriter,writer}",185.0,"{\"net_worth\": 3000000.0, \"birthday\": \"1972-09-23,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
karl urban,male,actor,185.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1972-06-07,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
karolina kurkova,female,"{model,supermodel,fashion_model,actor}",180.0,"{\"net_worth\": 16000000.0, \"birthday\": \"1984-02-28,age\": 39.0, \"is_alive\": 1.0, \"death\": None}"
karrueche tran,female,model,155.0,"{\"net_worth\": 3000000.0, \"birthday\": None, \"age\": None, \"is_alive\": None, \"death\": None}"
karlie kloss,female,"{model,fashion_model,supermodel}",185.0,"{\"net_worth\": 40000000.0, \"birthday\": \"1992-08-03,age\": 30.0, \"is_alive\": 1.0, \"death\": None}"
karyn parsons,female,"{actor,model,screenwriter,television_producer}",170.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1966-10-08,age\": 56.0, \"is_alive\": 1.0, \"death\": None}"
kat deluna,female,"{singer,musician,songwriter}",160.0,"{\"net_worth\": 1500000.0, \"birthday\": \"1987-11-17,age\": 35.0, \"is_alive\": 1.0, \"death\": None}"
kat von d,female,"{tv_personality,tattoo_artist,presenter,television_producer,model,actor}",176.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1982-03-08,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
kat dennings,female,actor,164.0,"{\"net_worth\": 25000000.0, \"birthday\": \"1986-06-13,age\": 37.0, \"is_alive\": 1.0, \"death\": None}"
kate beckinsale,female,"{actor,model}",170.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1973-07-26,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
kate ashfield,female,"{comedian,actor,voice_actor}",168.0,"{\"net_worth\": 5000000.0, \"birthday\": \"1972-05-28,age\": 51.0, \"is_alive\": 1.0, \"death\": None}"
kate bosworth,female,"{actor,model,singer}",165.0,"{\"net_worth\": 24000000.0, \"birthday\": \"1983-01-02,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
kate bush,female,"{singer,musician,record_producer,songwriter,keyboard_player,singer-songwriter}",160.0,"{\"net_worth\": 60000000.0, \"birthday\": \"1958-07-30,age\": 64.0, \"is_alive\": 1.0, \"death\": None}"
kate del castillo,female,actor,165.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1972-10-23,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
kate capshaw,female,"{actor,model}",170.0,"{\"net_worth\": 100000000.0, \"birthday\": \"1953-11-03,age\": 69.0, \"is_alive\": 1.0, \"death\": None}"
kate del castillo,female,actor,165.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1972-10-23,age\": 50.0, \"is_alive\": 1.0, \"death\": None}"
kate gosselin,female,"{nurse_midwife,author,actor,tv_personality}",163.0,"{\"net_worth\": 500000.0, \"birthday\": \"1975-03-28,age\": 48.0, \"is_alive\": 1.0, \"death\": None}"
kate hudson,female,"{actor,film_producer}",168.0,"{\"net_worth\": 80000000.0, \"birthday\": \"1979-04-19,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
kate jackson,female,"{actor,film_producer,television_director,model,voice_actor,television_producer}",175.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1948-10-29,age\": 74.0, \"is_alive\": 1.0, \"death\": None}"
kate mara,female,actor,160.0,"{\"net_worth\": 14000000.0, \"birthday\": \"1983-02-27,age\": 40.0, \"is_alive\": 1.0, \"death\": None}"
kate levering,female,"{actor,dancer}",162.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1979-01-03,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
kate micucci,female,"{actor,comedian,composer}",157.0,"{\"net_worth\": 500000.0, \"birthday\": \"1980-03-31,age\": 43.0, \"is_alive\": 1.0, \"death\": None}"
kate middleton,female,,175.0,"{\"net_worth\": 10000000.0, \"birthday\": \"1982-01-09,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
kate moss,female,"{model,actor}",170.0,"{\"net_worth\": 70000000.0, \"birthday\": \"1974-01-16,age\": 49.0, \"is_alive\": 1.0, \"death\": None}"
kate mulgrew,female,"{actor,voice_actor}",165.0,"{\"net_worth\": 8000000.0, \"birthday\": \"1955-04-29,age\": 68.0, \"is_alive\": 1.0, \"death\": None}"
kate nash,female,"{singer,singer-songwriter,artist,songwriter,musician,actor,music_artist}",170.0,"{\"net_worth\": 2000000.0, \"birthday\": \"1987-07-06,age\": 36.0, \"is_alive\": 1.0, \"death\": None}"
kate ritchie,female,actor,163.0,"{\"net_worth\": 4000000.0, \"birthday\": \"1978-08-14,age\": 44.0, \"is_alive\": 1.0, \"death\": None}"
kate nauta,female,"{actor,fashion_model,singer,lyricist}",176.0,"{\"net_worth\": 500000.0, \"birthday\": \"1982-04-29,age\": 41.0, \"is_alive\": 1.0, \"death\": None}"
kate upton,female,"{model,actor}",178.0,"{\"net_worth\": 20000000.0, \"birthday\": \"1992-06-10,age\": 31.0, \"is_alive\": 1.0, \"death\": None}"
